,Unnamed: 0,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
1387,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0000000008.jpg,late_planting,gt1ra3B73,defoliated,2584,0.7385556476155487,[[159.73512 103.70885 205.68564 187.87224]],"{'size': [672, 1008], 'counts': b'hhY3V1gc08J5J5L3L4M3L4M2O1O1N2O1O100O1000O00101N2N3M1O1N3N1O1O1O2N1O2N2M4M2N3M3L3M4L5K3L5K5JT__`0'}",0.9855988,182.0,525.5,False,False,0,8,/405-9,9,525.5,0.078125
1388,4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0000000008.jpg,late_planting,gt1ra3B73,defoliated,1249,0.8623293226324745,[[252.22137 153.36476 287.70825 203.0294 ]],"{'size': [672, 1008], 'counts': b']VV5?^d06I6K4M4L4M3M2O1N1000001O01O001O001O001O001N102N1O2N1O1N2O2M4L<DXdi>'}",0.984615,269.0,493.0,False,False,0,8,/405-9,9,493.0,0.0733630952380952
1389,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0000000008.jpg,late_planting,gt1ra3B73,defoliated,2048,0.8521803400336063,[[319.13382 436.4647  362.57153 501.22763]],"{'size': [672, 1008], 'counts': b'_ia65fd0;G7J9H4K4L4M2N3M2N2N3M2N1O2N100000000001O001O001O1O001N2O1O002N0N4M2N3M1O2M4M2M5J8YOQ`W='}",0.98348665,340.0,202.5,False,False,0,8,/405-9,9,202.5,0.0300595238095238
1390,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0000000008.jpg,late_planting,gt1ra3B73,defoliated,4225,0.7521679086899736,[[411.40295  84.29175 463.19135 186.15831]],"{'size': [672, 1008], 'counts': b'n_^8n0mc0:H6K6I5K6K4L4K4N2N2M3N2N1N3N1N2O2N1O1O1O1O100O1000001O0000000000000000O1O1O100O1O101N3eMQ^Oa1ib0M2N3M3M3L6^Nk\\Om0\\TV;'}",0.9731367,437.0,537.5,False,False,0,8,/405-9,9,537.5,0.0799107142857142
1391,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0000000008.jpg,late_planting,gt1ra3B73,defoliated,2843,0.6004517081834851,[[447.37885 314.24463 498.01724 406.82956]],"{'size': [672, 1008], 'counts': b'Q\\V9a0Td0<F:M2N3N1N2O1M3N3L3N2O1M3O00100O010O10OO2O1^OPNS^OP2ma0RNi]OU2Xb091O1O001O1N2N2O1N2M3N2O1L4N2M3L4K5M3N2M3M4L4K7G;DR\\^:'}",0.94511783,472.5,312.0,False,False,0,8,/405-9,9,312.0,0.0464285714285714
1392,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0000000008.jpg,late_planting,gt1ra3B73,defoliated,1969,0.7325728858430317,[[431.19547 113.07609 471.11606 185.99025]],"{'size': [672, 1008], 'counts': b'edk8d0Ud0<H6K4L3N2N2M3N2N1O1N3M2O010N2O1O1O00100O011O001O10O0L5F:N3M2N3L5L6J5L5J:C^mP;'}",0.9251038,450.5,522.0,False,False,0,8,/405-9,9,522.0,0.0776785714285714
1393,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,2084,0.8479412614138934,[[396.69608 256.27356 438.523   320.75043]],"{'size': [672, 1008], 'counts': b'j^U8m0nc08I5L5L4L2N3M2O1O2N1000000000000000000001O001N10001O1O00001O1M3M3N2M4L3L6I7Ga^f;'}",0.98906136,417.0,382.5,False,False,1,8,/405-9,9,499.0,0.0742559523809523
1394,4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,2512,0.7700458020709977,[[222.0534   96.63966 264.9366  173.77463]],"{'size': [672, 1008], 'counts': b'U_b4`0Yd0?D9I4L6G7B=N2N100O110O000001O00100O001O001N101O001O0O2O1N100O2N102M2O2M3M3L5K:CTTX?'}",0.9845844,243.0,536.5,False,False,1,8,/405-9,9,807.0,0.1200892857142857
1395,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,1887,0.8617512661960046,[[324.5509  156.70041 366.4103  216.18166]],"{'size': [672, 1008], 'counts': b'`^e6>Td0b0K3M3M2O2M2O2M2O1O1O2N1O1O1O001O1O01O0010O01O001O1O1O2N1O1O1O1O1O1N3N2M3M4L3L7FZTU='}",0.9780327,345.0,486.5,False,False,1,8,/405-9,9,707.0,0.1052083333333333
1396,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,2472,0.747307766438134,[[431.93375  55.01841 473.59064 136.01857]],"{'size': [672, 1008], 'counts': b'mWl8l0nc0:J4L4M3M2N2N2N2N1O1O1O1O2N1N2G9N200O1000000000O1000000O1O1O1N3M3M3J6M4J7J7G:ZOUQo:'}",0.9777509,452.5,575.5,False,False,1,8,/405-9,9,885.0,0.1316964285714285
1397,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,2614,0.593104180902555,[[421.7572  227.59877 463.07706 331.81674]],"{'size': [672, 1008], 'counts': b'Xle8f0Wd04J4O3J7H8K4N2N3M2M2K5K5L5M3M2N3N1M3N1O2N1O2O0001O0O2N3M3N2K5M4L8G:G5J6J5I:DoQV;'}",0.97305894,442.0,391.0,False,False,1,8,/405-9,9,516.0,0.0767857142857142
1398,10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,3951,0.7191571750100677,[[264.22665 165.69846 318.3923  270.8329 ]],"{'size': [672, 1008], 'counts': b'jS^5:_d0a0B=C9H7J5I7K5I5L5L2N3M2N3N1N2O1O100O1O101N1000000001N2O1O2N1O2N3M4L1O2M3N2N2M3N3M1N3N2M4L4L4J6J7H9@[mU>'}",0.962953,290.0,452.5,False,False,1,8,/405-9,9,639.0,0.0950892857142857
1399,11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,2395,0.6800768034140787,[[403.55817  45.51865 442.86133 134.09055]],"{'size': [672, 1008], 'counts': b'iVY8<_d0>C9H7C<I7K4L4L3N2M3N2N1O2N1O1000000001O1O1N3N3M9E4M2O1N3N3N1N2N1O1N2M4K7IZ[c;'}",0.9592098,422.5,580.5,False,False,1,8,/405-9,9,895.0,0.1331845238095238
1400,12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0100000008.jpg,late_planting,gt1ra3B73,defoliated,1367,0.8219223294262228,[[352.31393 156.82616 388.15024 214.07195]],"{'size': [672, 1008], 'counts': b'ljW79]d0<H8L3N1O3M3L4M3M3N0O0100O100O2O010O001O0000001O001O1O1O2M3N1M4K5I=@^ff<'}",0.88664746,370.0,485.5,False,False,1,8,/405-9,9,705.0,0.1049107142857142
1401,0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2443,0.8829264687128742,[[351.1052  107.09856 398.159   173.82867]],"{'size': [672, 1008], 'counts': b'TTW7i0Sd08J4M3K4M3M3N2N2N1O2O1N100O100O101N10000O100000000000000000000001N1O1O2N2M2N3M3M3K7J6I8GXk`<'}",0.9942883,374.0,531.5,False,False,2,8,/405-9,9,1328.5,0.1976190476190476
1402,1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2209,0.8359643863206817,[[410.88055 101.88975 456.07184 169.28737]],"{'size': [672, 1008], 'counts': b'TU_89Yd0f0D8I9H5L4L3M101N101O0000000000000001O00001O00001O1O0O101O1N101N2M3M3M4M3L4L4K6F:CYiZ;'}",0.9899328,433.5,535.5,False,False,2,8,/405-9,9,1340.5,0.1994047619047619
1403,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,1375,0.716455846884193,[[446.6347  112.00913 482.7616  174.37311]],"{'size': [672, 1008], 'counts': b'nTV97`d0<G7L4M3M2N3N1N2O1N3O0O1N2O1O1O0O2N2N1O2O01N2O1O1N5K7H4M3N2M4L4L5HRRi:'}",0.98956925,464.5,529.5,False,False,2,8,/405-9,9,1322.5,0.1967261904761904
1404,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2524,0.654577252578408,[[324.99606  98.06608 368.74194 186.33844]],"{'size': [672, 1008], 'counts': b'l\\e6m0oc09H7J6J5K6J5L3M4L2N2O1N2O1N1O10000O1001O003^Mk]OS2db0M1O2N001O1O0O10001O1O4K5_O?M4M3M4J6J[UU='}",0.98803,345.0,529.0,False,False,2,8,/405-9,9,1321.0,0.1965773809523809
1405,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,1850,0.8379066289367699,[[149.45064 231.95312 188.24113 296.42163]],"{'size': [672, 1008], 'counts': b'leR3c0Yd08I7J5L4K4M2N3M2O1N2O1N1000001O01O0001O01O001O001O001O1O001N2O1N2N7G=BoUk`0'}",0.98403347,167.5,407.0,False,False,2,8,/405-9,9,955.0,0.1421130952380952
1406,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2349,0.8340658902142251,[[404.2769  344.31512 450.5471  414.6779 ]],"{'size': [672, 1008], 'counts': b'fTZ8c0Wd0:I7J6J5K4M3M1O2N2N1O100O100O1O100O100000000O1000000001N101N101N2M202L2N3N2N2M4L3UO]\\O4ic0Ea\\OL]h_;'}",0.981264,426.0,291.5,False,False,2,8,/405-9,9,608.5,0.0904761904761904
1407,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,1820,0.8591797931954602,[[432.9473    0.      478.51544  51.00628]],"{'size': [672, 1008], 'counts': b'`Ul8a0Yd0:I5K5M2N2N2O1O1N2O1O1O1O0000001O00000000000000O1000000O1O1O1N2N2N2M3N2M3O1N2M3M3M4L4KR_l:'}",0.9810555,454.5,647.0,True,False,2,8,/405-9,9,1675.0,0.2492559523809523
1408,10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2124,0.8334602049832726,[[391.5088  249.12556 439.31995 315.3203 ]],"{'size': [672, 1008], 'counts': b'YkR88ad0:J4M3J6J6K5L3M3N2O1N2O1O1O1O1O100O10000O1000000O10O100O1O001O2O0N2O2N1O2M3M3M4K4L6K5J6IhTe;'}",0.97906154,416.0,390.5,False,False,2,8,/405-9,9,905.5,0.134672619047619
1409,12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2581,0.8291354075746674,[[199.23347 335.8949  244.99185 413.41385]],"{'size': [672, 1008], 'counts': b'bcS4<Zd0?G8I8I3N4L3L3N3M2N4L2N2N1O2O000000001O00000001O001O1O1O001O001N2O0O2N3M3M3M3K7I6H8H<CaPe?'}",0.97503394,221.5,296.0,False,False,2,8,/405-9,9,622.0,0.0925595238095238
1410,13,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2585,0.6659851474031084,[[433.18256 338.28262 482.8647  426.98642]],"{'size': [672, 1008], 'counts': b'YVm8e0Vd08K3N4K3M3M3M2O2M2O1N2O1O1O1O101N100O1O1O100O1N2M3M3M3N2M2N2010O1M3N2N2M4L3L5L4I7K5J7I8G?XOVUj:'}",0.97473156,456.5,288.5,False,False,2,8,/405-9,9,599.5,0.0891369047619047
1411,16,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,1565,0.7604868641587665,[[190.49995  55.05549 223.85715 123.99337]],"{'size': [672, 1008], 'counts': b'_Rn3d0Yd0;E7J4L5L3L3M4M1O2N1O2O01O1O2N001O100O001N101O1O2M2N4L8H5J5LWRS`0'}",0.9665455,207.0,580.5,False,False,2,8,/405-9,9,1475.5,0.2194940476190476
1412,18,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2059,0.640090734360078,[[232.4593  216.32362 267.548   297.3899 ]],"{'size': [672, 1008], 'counts': b'lTi4Q17RO\\c0Q1b\\OQO\\c0Q1c\\OoN\\c0T1a\\OmN^c0[1O2N1M3K5K5M3L4N2N2O1O100000000001N2O2M;F2M2O1N3M2N3N3K5K7HVQV?'}",0.93439054,249.5,414.5,False,False,2,8,/405-9,9,977.5,0.1453869047619047
1413,19,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0200000008.jpg,late_planting,gt1ra3B73,defoliated,2266,0.7176434504555614,[[127.42841 120.86928 171.0677  196.40393]],"{'size': [672, 1008], 'counts': b'o]e26hd07^\\ODnN0Rc0a0X]O;db0JR]O=mb0k002N1O1O00102M10O1O0010O01O1O001O1O2N1O1O2N1N2O1O1O1O1O2N1O2M2N3L3L4N3K7JSTUa0'}",0.89748317,150.0,513.0,False,False,2,8,/405-9,9,1273.0,0.1894345238095238
1414,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,3349,0.803549257614174,[[428.79578 183.09326 479.68018 271.73407]],"{'size': [672, 1008], 'counts': b'a\\j8P1kc0;G8I8G9H4L4M1N3N2N101N10000O1000000000000001O0000001O0O2N2N1N3M3N2M2O2N2N2M3M3N3M2N3J6M3J8D<H^ck:'}",0.99347645,453.5,444.5,False,False,3,8,/405-9,9,1512.0,0.225
1415,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,2117,0.8576088422216287,[[356.35992 174.98932 398.88577 241.82988]],"{'size': [672, 1008], 'counts': b'W_Z77dd0b0@6K4L4L4M3M3M3M3M2O1O1N2N101O0O10000000000000000001O0O2O1O1N2N3M2N3L4L4K5L5I7HnS`<'}",0.9930692,377.0,463.5,False,False,3,8,/405-9,9,1588.0,0.2363095238095238
1416,4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,2092,0.795556466152937,[[391.05933 332.22668 436.77783 400.0152 ]],"{'size': [672, 1008], 'counts': b'mnP88cd08H6I8K3L5L4L3O2M2N3N1O1N2O2N1O100O100O1O1000000O1000O010O1O1N3M3N1L4N3K5K5L4M3K6J5L7FYfg;'}",0.9927551,412.5,305.0,False,False,3,8,/405-9,9,954.0,0.1419642857142857
1417,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,1379,0.8263612283155534,[[461.17828 225.58488 498.4213  279.87167]],"{'size': [672, 1008], 'counts': b'Q^_9?]d07K3L4N2M2O1N3N1N2O1O1O1O1O100O100O1000O01000O001N101N2O1O1N1O3M3M5L6He^^:'}",0.99013585,479.5,419.0,False,False,3,8,/405-9,9,1410.0,0.2098214285714285
1418,9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,1780,0.739808581566171,[[456.41962  55.30337 494.05112 123.61999]],"{'size': [672, 1008], 'counts': b'oo[9b0Wd0;I5L3M3M2O2N1O2N1O1O1O10000O1O100O1O1M3J6O1O1001O0O2M3N3L4L3M5K5J5K6J6GgWa:'}",0.987599,475.0,582.5,False,False,3,8,/405-9,9,2064.0,0.3071428571428571
1419,10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,2317,0.8197104784313083,[[401.25955   33.845512 445.8186   105.93927 ]],"{'size': [672, 1008], 'counts': b'l`X8V1fc06L3M3N2M200N3N1O2M2O1O100O2N100000000O10000O1001O001N101O1M3M2M4M3M3L5K4K6J6K6G_Rb;'}",0.9845132,423.0,601.0,False,False,3,8,/405-9,9,2138.0,0.3181547619047619
1420,12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,1852,0.7306846034015895,[[372.48288 320.9374  409.1387  394.53436]],"{'size': [672, 1008], 'counts': b'STe7k0Rd06I6K5L3M3M3N1N3N1O2O0O1O1O100O1O100N2O00100O1001M2J8M6H6L3M3K8I6K7_OY]Y<'}",0.98197603,390.0,313.5,False,False,3,8,/405-9,9,988.0,0.1470238095238095
1421,13,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,1936,0.6116412802199167,[[478.747     42.219208 518.9052   128.55788 ]],"{'size': [672, 1008], 'counts': b'ZSk9`0\\d05K5N2K4N3M2I8M3N1M20010M4K4L4M3M2O2O0O1000O100000001M3N2N2M4M3L4K6K8Ge0[OjTR:'}",0.98057127,498.0,585.0,False,False,3,8,/405-9,9,2074.0,0.3086309523809524
1422,14,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,1574,0.8104221929965905,[[180.71445 292.30704 218.04065 353.00577]],"{'size': [672, 1008], 'counts': b'dRg3a0\\d06K4L4L4M4L3M4L2O2N1O1O2N100O0010O00100O001O1O1O1O1O1O1O2M3N2N3M5J7Fn]W`0'}",0.9799835,198.0,348.5,False,False,3,8,/405-9,9,1128.0,0.1678571428571428
1423,16,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0300000008.jpg,late_planting,gt1ra3B73,defoliated,1674,0.5849344690530398,[[331.5583  174.79121 365.27466 254.60913]],"{'size': [672, 1008], 'counts': b'`Rj6`0\\d08I7H7I8B=H7M3M3N1O1O1O1O1O02N3N6I4L2N2M3N2N3M2N3L6K5K3L4L6I7Gj\\V='}",0.9565832,347.5,457.5,False,False,3,8,/405-9,9,1564.0,0.2327380952380952
1424,0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2358,0.8394255049717694,[[364.3345   74.69377 410.01883 145.03705]],"{'size': [672, 1008], 'counts': b'`d_79Yd0c0H6K3M5K4M3M3L3N3M1O2O1N1O101O0O100O100O0100000000O10000O100O100O2M2O2N2L4M4K6H8G]ZZ<'}",0.99643075,385.5,561.5,False,False,4,8,/405-9,9,2541.5,0.378125
1425,1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2663,0.7776817192567532,[[361.37927 333.52304 407.87772 412.6998 ]],"{'size': [672, 1008], 'counts': b'jm]7:\\d0b0E5L4L4L4L4M2M3M3N2N2O1N1O1O100O1O100O10000O1O1O1N2N2O1O1O0100O100O2N1N4M3L6I7J5J6J6I8GmQZ<'}",0.9932073,384.0,299.5,False,False,4,8,/405-9,9,1231.5,0.1831845238095238
1426,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,1880,0.8382202567494534,[[404.99182 192.65874 444.205   259.8606 ]],"{'size': [672, 1008], 'counts': b'YeZ8=\\d0<F7K5K5M2M3N1N2O1O1O1O1O100O1O10001N100O10O01O10O100O2O1N2N3M2N2M4L3M4K5J`ma;'}",0.9887573,424.5,443.5,False,False,4,8,/405-9,9,1951.5,0.290327380952381
1427,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2052,0.676080582763855,[[443.33676 180.6285  479.9074  262.53928]],"{'size': [672, 1008], 'counts': b'lbS9g0Vd07I8H7I5K5L2N3M3N1N2N2N2N2O1N2O1O1O10000001jMa]Oi1mb0N1N2O1N2O1N3M2N3L4J6K7IZnj:'}",0.98817676,461.0,449.5,False,False,4,8,/405-9,9,1981.5,0.2947916666666667
1428,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,1123,0.7566382242779646,[[459.47913  83.15152 498.22842 135.18092]],"{'size': [672, 1008], 'counts': b'fc`9<ad05K4M2N3M2N2N2O1N2N2N2N2O1O1O1O100O010O01N1N3N2M3O1O1N2N2O2L3N4K5H[c^:'}",0.9879198,480.5,562.5,False,False,4,8,/405-9,9,2546.5,0.3788690476190476
1429,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2020,0.8428815195894126,[[434.54874  60.64001 473.8567  127.22145]],"{'size': [672, 1008], 'counts': b'fam8g0Sd0;H6K4K5L4M2N1O2N2N101N1O1000000O1001O00000O1O2O1N1O2N1O2M3N2N2M3M3M3L5J6G;Fe[n:'}",0.9872649,454.0,578.0,False,False,4,8,/405-9,9,2624.0,0.3904761904761905
1430,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2437,0.7014017605908935,[[424.41852 312.63568 466.85394 398.7282 ]],"{'size': [672, 1008], 'counts': b'Tbh8`0Pd0f0E<F7I6D:L5M101O1O0010O2N4L2N2N1O001O1O1O00001O1N2O0O1O2N2N2N2M3N2N3L4L4L5J:ATfR;'}",0.98660374,446.5,315.5,False,False,4,8,/405-9,9,1311.5,0.1950892857142857
1431,12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2487,0.6913812110124502,[[330.53033 336.17303 374.22375 421.07025]],"{'size': [672, 1008], 'counts': b'^bi6a0Zd0;G7J5K5K4K5H:G8L4M1O2N1O010002M2O1N1O1O001O00001O001O1O1N2O2N1N3M3N2L6J6H8G8K3O5IR[P='}",0.9765288,351.5,294.0,False,False,4,8,/405-9,9,1204.0,0.1791666666666666
1432,13,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2359,0.7427218530412757,[[461.76892 327.35928 509.1119  401.96265]],"{'size': [672, 1008], 'counts': b'PW`94fd0<C9I8H6J6F9L4N3N1O1O1O1O10000O10000O010O10O1O001O0O1O2O1N2N2O0O2N2N2N2O1N2N3M2O2L4L6G=C`iW:'}",0.9673167,485.0,307.0,False,False,4,8,/405-9,9,1269.0,0.1888392857142857
1433,16,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/defoliated/405-9~0400000008.jpg,late_planting,gt1ra3B73,defoliated,2469,0.5006049250157304,[[336.08      40.452946 376.08694  144.96883 ]],"{'size': [672, 1008], 'counts': b'nlm6b0Zd08G7fNYOP^OP1la0\\Oe]Ol0Wb0R1L7J4L2N2N1O001O000102M;E3M3N2M2N2N2M3N2N2M3N4L5I:F8F4M3N4L:E8F`Yo<'}",0.91553324,356.0,580.0,False,False,4,8,/405-9,9,2634.0,0.3919642857142857
