"...1","image_id","planting_date","genotype","treatment","pistil_area","pistil_circularity","bbox","segm","confidence","center_x","center_y","perimeter_intersect","possible_overlap","scan_position","scan_angle","plant_id","total_scans_for_sample","y_pos_all_overlapped","y_pos_all_overlapped_len_standardized","plant","pistil_count","year"
1963,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1679,0.795961571657153,"[[621.2644  220.66795 656.9569  284.47595]]","{'size': [672, 1008], 'counts': b'Vig<9\\d0a0E7J5K5M3M2N3M2N2O2N1O1O1O10000000000000O2O001N1O2M2M4L5L3L5L4K5I:EehV7'}",0.98039067,638,419,FALSE,FALSE,1,8,"/405-4",9,572,0.0851190476190476,"gt1ra3B73_/405-4",150,24
1986,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",1525,0.747026873334358,"[[688.51074 365.76434 744.2745  417.51898]]","{'size': [672, 1008], 'counts': b'aaT>6hd04M2N3N1N2N100O2N1O1O2N1O1O2N1N2O1O1O1O1O001O1O1O010O00001O01O010O001O001O1N2O001N2O1O1O1O1N2O2M2N3L3M5IaV^5'}",0.9617003,715,280,FALSE,FALSE,2,8,"/405-4",9,574,0.0854166666666666,"gt1ra3B73_/405-4",150,21
1986,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",1525,0.747026873334358,"[[688.51074 365.76434 744.2745  417.51898]]","{'size': [672, 1008], 'counts': b'aaT>6hd04M2N3N1N2N100O2N1O1O2N1O1O2N1N2O1O1O1O1O001O1O1O010O00001O01O010O001O001O1N2O001N2O1O1O1O1N2O2M2N3L3M5IaV^5'}",0.9617003,715,280,FALSE,FALSE,2,8,"/405-4",9,574,0.0854166666666666,"gt1ra3B73_/405-4",150,24
1942,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1334,0.838466076316939,"[[605.80676   63.612484 643.3425   119.91625 ]]","{'size': [672, 1008], 'counts': b'P^^<8cd09H6K5L3M3M3M3M3N1O2N1O1O100O1000O100O100O1O100O1N2O1M3N2N2M4M3L5K7FjS`7'}",0.98538345,624,579.5,FALSE,FALSE,0,8,"/405-4",9,579.5,0.0861607142857142,"gt1ra3B73_/405-4",150,21
1942,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1334,0.838466076316939,"[[605.80676   63.612484 643.3425   119.91625 ]]","{'size': [672, 1008], 'counts': b'P^^<8cd09H6K5L3M3M3M3M3N1O2N1O1O100O1000O100O100O1O100O1N2O1M3N2N2M4M3L5K7FjS`7'}",0.98538345,624,579.5,FALSE,FALSE,0,8,"/405-4",9,579.5,0.0861607142857142,"gt1ra3B73_/405-4",150,24
1975,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",2596,0.868738020962128,"[[307.03738 351.11865 353.8563  423.29062]]","{'size': [672, 1008], 'counts': b'gjY6e0Wd0:H7J3L4M3L3N2N2N2N2N2M3N2N101O001O01O0000001O00000000000O2O1O001O1O1O1N2O2N2M4L3M3M4K7F:DT_]='}",0.98919326,329.5,284,FALSE,FALSE,2,8,"/405-4",9,586,0.0872023809523809,"gt1ra3B73_/405-4",150,21
1975,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",2596,0.868738020962128,"[[307.03738 351.11865 353.8563  423.29062]]","{'size': [672, 1008], 'counts': b'gjY6e0Wd0:H7J3L4M3L3N2N2N2N2N2M3N2N101O001O01O0000001O00000000000O2O1O001O1O1O1N2O2N2M4L3M3M4K7F:DT_]='}",0.98919326,329.5,284,FALSE,FALSE,2,8,"/405-4",9,586,0.0872023809523809,"gt1ra3B73_/405-4",150,24
1933,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1936,0.865259281189483,"[[517.69684  50.03908 564.2949  109.32925]]","{'size': [672, 1008], 'counts': b'^Pd::5IUd0f0J4M3N2N2N0O3N2N3M2N2N1O1O101N100O10O10O10O100O0010000O100O1O2N1O1N2O2M2O2N1N3N2M3N3L4K6HSZS9'}",0.99318635,540.5,591.5,FALSE,FALSE,0,8,"/405-4",9,591.5,0.0879464285714285,"gt1ra3B73_/405-4",150,21
1933,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1936,0.865259281189483,"[[517.69684  50.03908 564.2949  109.32925]]","{'size': [672, 1008], 'counts': b'^Pd::5IUd0f0J4M3N2N2N0O3N2N3M2N2N1O1O101N100O10O10O10O100O0010000O100O1O2N1O1N2O2M2O2N1N3N2M3N3L4K6HSZS9'}",0.99318635,540.5,591.5,FALSE,FALSE,0,8,"/405-4",9,591.5,0.0879464285714285,"gt1ra3B73_/405-4",150,24
1939,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2168,0.794339453500998,"[[498.7338    29.706947 541.21246  101.031296]]","{'size': [672, 1008], 'counts': b'^aW:5`d0a0F7I6J5L5L3M3M2N2O2N1N2O1O1O1O1O1O100O2N010000000000O100O2K5M3N2N2N2N3L5L4K5SOU\\O<dd0_OoQc9'}",0.99043196,519,606,FALSE,FALSE,0,8,"/405-4",9,606,0.0901785714285714,"gt1ra3B73_/405-4",150,21
1939,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2168,0.794339453500998,"[[498.7338    29.706947 541.21246  101.031296]]","{'size': [672, 1008], 'counts': b'^aW:5`d0a0F7I6J5L5L3M3M2N2O2N1N2O1O1O1O1O1O100O2N010000000000O100O2K5M3N2N2N2N3L5L4K5SOU\\O<dd0_OoQc9'}",0.99043196,519,606,FALSE,FALSE,0,8,"/405-4",9,606,0.0901785714285714,"gt1ra3B73_/405-4",150,24
1954,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3799,0.809177878737625,"[[666.5141  172.57538 760.5337  228.20898]]","{'size': [672, 1008], 'counts': b'Wbf=9fd05K3M3N1N3M2O1N2N2N1O2O0O2O0O101N1O1O2N1O1O1O100O2O000O1O1O100O100O100O100O100000000000O1000000000000O1000000O10000O100O100O10000O1O1O101N1O101O0O1O2O0O2N101N1O2O0O2N2O0O3M2N2O1M5KUWS5'}",0.9881486,713,472,FALSE,FALSE,1,8,"/405-4",9,678,0.100892857142857,"gt1ra3B73_/405-4",150,21
1954,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3799,0.809177878737625,"[[666.5141  172.57538 760.5337  228.20898]]","{'size': [672, 1008], 'counts': b'Wbf=9fd05K3M3N1N3M2O1N2N2N1O2O0O2O0O101N1O1O2N1O1O1O100O2O000O1O1O100O100O100O100O100000000000O1000000000000O1000000O10000O100O100O10000O1O1O101N1O101O0O1O2O0O2N101N1O2O0O2N2O0O3M2N2O1M5KUWS5'}",0.9881486,713,472,FALSE,FALSE,1,8,"/405-4",9,678,0.100892857142857,"gt1ra3B73_/405-4",150,24
1971,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",4520,0.864612982306411,"[[655.5443  310.83026 722.1671  400.5869 ]]","{'size': [672, 1008], 'counts': b'oj^=S1ic06K5L3M3M4L2N3M3N2M2O2N1O1N2O2N1O100O1O100O1O100O1O10O01000000O01000O10O100O100O1O1O1O1O1O1O100O2N1N2O2M2O2N1N4L3N2N3L4L4K5K5L5H:Ee[k5'}",0.99371076,688.5,317,FALSE,FALSE,2,8,"/405-4",9,685,0.101934523809524,"gt1ra3B73_/405-4",150,21
1971,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",4520,0.864612982306411,"[[655.5443  310.83026 722.1671  400.5869 ]]","{'size': [672, 1008], 'counts': b'oj^=S1ic06K5L3M3M4L2N3M3N2M2O2N1O1N2O2N1O100O1O100O1O100O1O10O01000000O01000O10O100O100O1O1O1O1O1O1O100O2N1N2O2M2O2N1N4L3N2N3L4L4K5K5L5H:Ee[k5'}",0.99371076,688.5,317,FALSE,FALSE,2,8,"/405-4",9,685,0.101934523809524,"gt1ra3B73_/405-4",150,24
1973,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",1753,0.807221918375167,"[[385.80945 321.86374 426.96872 385.66095]]","{'size': [672, 1008], 'counts': b'TZn7?]d07J5L4L4L4M2M3N1O2N1O1O1O1O1O1O100O00100O00100O01N101O001N2N3M2N3M4K3N3L4M4K6Ienl;'}",0.9924338,406.5,318,FALSE,FALSE,2,8,"/405-4",9,688,0.102380952380952,"gt1ra3B73_/405-4",150,21
1973,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",1753,0.807221918375167,"[[385.80945 321.86374 426.96872 385.66095]]","{'size': [672, 1008], 'counts': b'TZn7?]d07J5L4L4L4M2M3N1O2N1O1O1O1O1O1O100O00100O00100O01N101O001N2N3M2N3M4K3N3L4M4K6Ienl;'}",0.9924338,406.5,318,FALSE,FALSE,2,8,"/405-4",9,688,0.102380952380952,"gt1ra3B73_/405-4",150,24
1951,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1465,0.888027734971076,"[[570.7822  146.5875  607.03156 197.55707]]","{'size': [672, 1008], 'counts': b'\\lf;?\\d07K5L3M3M3N1N3N2N1O101N1O100O1O10000O1000000000O101N1N2O2N1N3M3M3M4L5JVPW8'}",0.9918732,588.5,500.5,FALSE,FALSE,1,8,"/405-4",9,735,0.109375,"gt1ra3B73_/405-4",150,21
1951,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1465,0.888027734971076,"[[570.7822  146.5875  607.03156 197.55707]]","{'size': [672, 1008], 'counts': b'\\lf;?\\d07K5L3M3M3N1N3N2N1O101N1O100O1O10000O1000000000O101N1N2O2N1N3M3M3M4L5JVPW8'}",0.9918732,588.5,500.5,FALSE,FALSE,1,8,"/405-4",9,735,0.109375,"gt1ra3B73_/405-4",150,24
1956,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2034,0.814978199854111,"[[650.272   144.02002 710.6508  197.56656]]","{'size': [672, 1008], 'counts': b'ff\\=9^d0;L3M2N3N1O2N1O1O1O1O1O100O101N1O100O010O1O100O100O10O010O01O10O10O01O00100O001O1O100O1N2O100O2M3N1O3L3M4M3L4L6GU]S6'}",0.98642725,681,501.5,FALSE,FALSE,1,8,"/405-4",9,737,0.109672619047619,"gt1ra3B73_/405-4",150,21
1956,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2034,0.814978199854111,"[[650.272   144.02002 710.6508  197.56656]]","{'size': [672, 1008], 'counts': b'ff\\=9^d0;L3M2N3N1O2N1O1O1O1O1O100O101N1O100O010O1O100O100O10O010O01O10O10O01O00100O001O1O100O1N2O100O2M3N1O3L3M4M3L4L6GU]S6'}",0.98642725,681,501.5,FALSE,FALSE,1,8,"/405-4",9,737,0.109672619047619,"gt1ra3B73_/405-4",150,24
1955,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2165,0.861185787248209,"[[290.05258 129.887   333.28503 195.06761]]","{'size': [672, 1008], 'counts': b'mSo5c0Yd07I7K6J4M3M2M4M2N100O1O100O1O1000000O1000000000000000000000O1000000O2N2M3M4I9H8F:F_jj='}",0.9871094,311.5,508.5,FALSE,FALSE,1,8,"/405-4",9,751,0.111755952380952,"gt1ra3B73_/405-4",150,21
1955,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2165,0.861185787248209,"[[290.05258 129.887   333.28503 195.06761]]","{'size': [672, 1008], 'counts': b'mSo5c0Yd07I7K6J4M3M2M4M2N100O1O100O1O1000000O1000000000000000000000O1000000O2N2M3M4I9H8F:F_jj='}",0.9871094,311.5,508.5,FALSE,FALSE,1,8,"/405-4",9,751,0.111755952380952,"gt1ra3B73_/405-4",150,24
1968,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3571,0.715311311067087,"[[257.63974 111.51665 308.44052 201.35764]]","{'size': [672, 1008], 'counts': b'`]Y5[1ec07I6J7I4L3M3M3M2N2N2N1O1O1O1O1O001O1O000000000000^Mo]OU2Qb0kMQ^OS2oa0mMQ^OS2oa0mMT^OP2la0oMV^OP2ja0PNV^OP2ka0oMU^OQ2ka0oMY^Om1ia0PNY^On1ia0QNW^Oo1ia0QNU^OQ2ja0d00O2VNd]Ok0^b0TOc]Oj0^b0TOf]Oi0]b0VOb]Oi0`b0VO_]Oj0db0g03M4XNV]OR1Rc0cN[]OS1oc0YOc`\\>'}",0.94216084,281.5,516,FALSE,FALSE,1,8,"/405-4",9,766,0.113988095238095,"gt1ra3B73_/405-4",150,21
1968,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3571,0.715311311067087,"[[257.63974 111.51665 308.44052 201.35764]]","{'size': [672, 1008], 'counts': b'`]Y5[1ec07I6J7I4L3M3M3M2N2N2N1O1O1O1O1O001O1O000000000000^Mo]OU2Qb0kMQ^OS2oa0mMQ^OS2oa0mMT^OP2la0oMV^OP2ja0PNV^OP2ka0oMU^OQ2ka0oMY^Om1ia0PNY^On1ia0QNW^Oo1ia0QNU^OQ2ja0d00O2VNd]Ok0^b0TOc]Oj0^b0TOf]Oi0]b0VOb]Oi0`b0VO_]Oj0db0g03M4XNV]OR1Rc0cN[]OS1oc0YOc`\\>'}",0.94216084,281.5,516,FALSE,FALSE,1,8,"/405-4",9,766,0.113988095238095,"gt1ra3B73_/405-4",150,24
1992,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0300000008.jpg","late_planting","gt1ra3B73","no_treatment",4918,0.79904737997529,"[[208.95853 359.642   294.69888 444.36935]]","{'size': [672, 1008], 'counts': b'c`Y46hd06J5L5L2M3N3L3N1N3N1N2O1N2O1O2M2O1O1O2N1O1O1O1O2N2N1O1O1O1O2N1O1O2N1O1O1O1O1O100O1O010O0010O00010O001O0010O0001O001O001O0O101O1O1O001O1O1O1O1O2N2N2O2M4K4M2N3L3N2M4K6K:DQUd>'}",0.9886728,251,271.5,FALSE,FALSE,3,8,"/405-4",9,820,0.12202380952381,"gt1ra3B73_/405-4",150,21
1992,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0300000008.jpg","late_planting","gt1ra3B73","no_treatment",4918,0.79904737997529,"[[208.95853 359.642   294.69888 444.36935]]","{'size': [672, 1008], 'counts': b'c`Y46hd06J5L5L2M3N3L3N1N3N1N2O1N2O1O2M2O1O1O2N1O1O1O1O2N2N1O1O1O1O2N1O1O2N1O1O1O1O1O100O1O010O0010O00010O001O0010O0001O001O001O0O101O1O1O001O1O1O1O1O2N2N2O2M4K4M2N3L3N2M4K6K:DQUd>'}",0.9886728,251,271.5,FALSE,FALSE,3,8,"/405-4",9,820,0.12202380952381,"gt1ra3B73_/405-4",150,24
1978,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",2416,0.820433248026573,"[[628.93823 254.03484 675.869   324.86923]]","{'size': [672, 1008], 'counts': b'Ygm<>\\d0:F7K6J5M3M2M4M3M2O1N2O1O1O1O100O100O100O1O1000O100O1O1O1O1O1O1N2O1N2O1O2M2O0O2N3M3N2L8G`0ZOgci6'}",0.98710096,652.5,384,FALSE,FALSE,2,8,"/405-4",9,886,0.131845238095238,"gt1ra3B73_/405-4",150,21
1978,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",2416,0.820433248026573,"[[628.93823 254.03484 675.869   324.86923]]","{'size': [672, 1008], 'counts': b'Ygm<>\\d0:F7K6J5M3M2M4M3M2O1N2O1O1O1O100O100O100O1O1000O100O1O1O1O1O1O1N2O1N2O1O2M2O0O2N3M3N2L8G`0ZOgci6'}",0.98710096,652.5,384,FALSE,FALSE,2,8,"/405-4",9,886,0.131845238095238,"gt1ra3B73_/405-4",150,24
1949,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1753,0.874539625597162,"[[379.863     57.31747  423.1596   112.133484]]","{'size': [672, 1008], 'counts': b'e^i7c0Yd05M3M3M3M2O2N1N3N1O2N1O1O2N1O1O1000O0100O100000O10000O100N2O1O2M2N3M2N2O2M3N1N3L5L4JPko;'}",0.9945831,401,587,FALSE,FALSE,1,8,"/405-4",9,908,0.135119047619048,"gt1ra3B73_/405-4",150,21
1949,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1753,0.874539625597162,"[[379.863     57.31747  423.1596   112.133484]]","{'size': [672, 1008], 'counts': b'e^i7c0Yd05M3M3M3M2O2N1N3N1O2N1O1O2N1O1O1000O0100O100000O10000O100N2O1O2M2N3M2N2O2M3N1N3L5L4JPko;'}",0.9945831,401,587,FALSE,FALSE,1,8,"/405-4",9,908,0.135119047619048,"gt1ra3B73_/405-4",150,24
1965,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1336,0.738157834881681,"[[358.15665   44.510708 391.1516   109.19656 ]]","{'size': [672, 1008], 'counts': b'ce[7=_d07J4K6J5K6K4L4M2N2N3N1O1O1001O1O3M3L2O1N2O1O1O1O1N2O3L5L5I4Je_e<'}",0.97666377,374,594,FALSE,FALSE,1,8,"/405-4",9,922,0.137202380952381,"gt1ra3B73_/405-4",150,21
1965,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1336,0.738157834881681,"[[358.15665   44.510708 391.1516   109.19656 ]]","{'size': [672, 1008], 'counts': b'ce[7=_d07J4K6J5K6K4L4M2N2N3N1O1O1001O1O3M3L2O1N2O1O1O1O1N2O3L5L5I4Je_e<'}",0.97666377,374,594,FALSE,FALSE,1,8,"/405-4",9,922,0.137202380952381,"gt1ra3B73_/405-4",150,24
1991,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0300000008.jpg","late_planting","gt1ra3B73","no_treatment",1238,0.845585347726762,"[[403.28772 347.07593 440.9891  399.68082]]","{'size': [672, 1008], 'counts': b'lTZ85ed0:I6J4M3L4M3N1N2O1O1N2O1O100O10O0100O0100O1O1O1O1O1O1O1N3M2O2M3L4L5K9Cngc;'}",0.9912788,422.5,300,FALSE,FALSE,3,8,"/405-4",9,934,0.138988095238095,"gt1ra3B73_/405-4",150,21
1991,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0300000008.jpg","late_planting","gt1ra3B73","no_treatment",1238,0.845585347726762,"[[403.28772 347.07593 440.9891  399.68082]]","{'size': [672, 1008], 'counts': b'lTZ85ed0:I6J4M3L4M3N1N2O1O1N2O1O100O10O0100O0100O1O1O1O1O1O1O1N3M2O2M3L4L5K9Cngc;'}",0.9912788,422.5,300,FALSE,FALSE,3,8,"/405-4",9,934,0.138988095238095,"gt1ra3B73_/405-4",150,24
1950,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",5573,0.867627013053375,"[[666.24713   24.543198 754.68243  111.892555]]","{'size': [672, 1008], 'counts': b'die=8ed06J6L3L3L4J6L4K4N3M2O2N1O1O2M2N3N1O1O2N1O1O1O2N100O1O1O2O0O1O100O100O10O01O10000O100O10O010000000000O01000000O10000O100O1O2N100O100O1O1O1O1O1O1O2N1O1O1O2N1N3M3M3M5L4K5J6K4KddV5'}",0.993491,710,603.5,FALSE,FALSE,1,8,"/405-4",9,941,0.140029761904762,"gt1ra3B73_/405-4",150,21
1950,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",5573,0.867627013053375,"[[666.24713   24.543198 754.68243  111.892555]]","{'size': [672, 1008], 'counts': b'die=8ed06J6L3L3L4J6L4K4N3M2O2N1O1O2M2N3N1O1O2N1O1O1O2N100O1O1O2O0O1O100O100O10O01O10000O100O10O010000000000O01000000O10000O100O1O2N100O100O1O1O1O1O1O1O2N1O1O1O2N1N3M3M3M5L4K5J6K4KddV5'}",0.993491,710,603.5,FALSE,FALSE,1,8,"/405-4",9,941,0.140029761904762,"gt1ra3B73_/405-4",150,24
1970,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",5115,0.85763252161826,"[[197.68927 231.86107 294.81888 304.01938]]","{'size': [672, 1008], 'counts': b'gjR46gd08I8I5K3M4L3N1N2O1N2O1N101N2O1O1O1N2O1O001N2O1O1O001O001O1O1O1O001O1O1O001O1O001O001O00000010O00001O000000001O00001O001O001O001O1O001O001O1O1N2O1O1O1O001O1N2O1O2M2N2O1N2N3M3M3M3L3N2M3M4L3LcYd>'}",0.99481636,246,404.5,FALSE,FALSE,2,8,"/405-4",9,947.5,0.140922619047619,"gt1ra3B73_/405-4",150,21
1970,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",5115,0.85763252161826,"[[197.68927 231.86107 294.81888 304.01938]]","{'size': [672, 1008], 'counts': b'gjR46gd08I8I5K3M4L3N1N2O1N2O1N101N2O1O1O1N2O1O001N2O1O1O001O001O1O1O1O001O1O1O001O1O001O001O00000010O00001O000000001O00001O001O001O001O1O001O001O1O1N2O1O1O1O001O1N2O1O2M2N2O1N2N3M3M3M3L3N2M3M4L3LcYd>'}",0.99481636,246,404.5,FALSE,FALSE,2,8,"/405-4",9,947.5,0.140922619047619,"gt1ra3B73_/405-4",150,24
1967,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1122,0.888342659159316,"[[651.8271    35.897766 686.1506    82.47679 ]]","{'size': [672, 1008], 'counts': b'lm[=<`d07K5K3M2N3N1O2M2O1O1O1O100O100O010000O100O1O1O1O1O2N1O2M3N2M3L5K7FeXc6'}",0.9572371,668.5,613,FALSE,FALSE,1,8,"/405-4",9,960,0.142857142857143,"gt1ra3B73_/405-4",150,21
1967,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/405-4~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1122,0.888342659159316,"[[651.8271    35.897766 686.1506    82.47679 ]]","{'size': [672, 1008], 'counts': b'lm[=<`d07K5K3M2N3N1O2M2O1O1O1O100O100O010000O100O1O1O1O1O2N1O2M3N2M3L5K7FeXc6'}",0.9572371,668.5,613,FALSE,FALSE,1,8,"/405-4",9,960,0.142857142857143,"gt1ra3B73_/405-4",150,24
